account_id,name,delivery_address,phone_number,device_fingerprint,payout_account,ip_address,account_age_days,ground_truth_group,ground_truth_id
ACC00563,Riya Chatterjee,"House 311771, Block 545, Model Town, Delhi - 110163",+91-8843693387,DEV-Android-13-646925958476,7918570290@upi,164.20.15.163,273,background,
ACC00564,Krishna Chatterjee,"House 179772, Block 972, Civil Lines, Ahmedabad - 380150",+91-7213387152,DEV-Android-13-701825286558,BANKACC-7402652626,59.125.12.46,506,background,
ACC00565,Sai Reddy,"House 796970, Block 630, Green Avenue, Bengaluru - 560052",+91-8126634085,DEV-iOS-18-304793981937,BANKACC-1731382245,129.252.110.71,165,background,
ACC00566,Dev Agarwal,"House 444900, Block 733, Sector 12, Bengaluru - 560188",+91-8081143131,DEV-Android-14-282627804755,BANKACC-8195192041,203.40.33.199,672,background,
ACC00567,Nikhil Chatterjee,"House 15397, Block 291, Sector 12, Chennai - 600125",+91-7390114069,DEV-Android-14-726436865280,BANKACC-9026993815,58.89.167.176,749,background,
ACC00568,Dev Rao,"House 868848, Block 684, Station Road, Chennai - 600629",+91-8647330587,DEV-iOS-18-913411637269,BANKACC-6202546868,37.73.192.98,333,background,
ACC00569,Simran Agarwal,"House 373015, Block 862, Park Street, Chennai - 600746",+91-8752086864,DEV-iOS-17-113671094213,BANKACC-2757494621,16.245.196.27,802,background,
ACC00570,Krishna Mehta,"House 105566, Block 241, Sector 12, Mumbai - 400542",+91-9566724862,DEV-Windows-11-361988347327,9106135296@upi,28.170.217.150,49,background,
ACC00571,Ananya Patel,"House 97213, Block 833, MG Road, Mumbai - 400958",+91-9275769859,DEV-iOS-18-473093221680,BANKACC-8553732147,201.198.14.157,554,background,
ACC00572,Priya Kumar,"House 550490, Block 320, Hill Road, Jaipur - 302962",+91-9058067656,DEV-Android-13-278468210799,BANKACC-9970810057,184.33.25.247,91,background,
ACC00573,Nikhil Kumar,"House 64355, Block 308, MG Road, Pune - 411671",+91-9666399736,DEV-Windows-11-893406879877,BANKACC-3902827797,145.105.231.79,269,background,
ACC00574,Arjun Nair,"House 886399, Block 136, Model Town, Chennai - 600765",+91-9686977503,DEV-Android-13-957067117988,BANKACC-7012315396,137.16.233.43,343,background,
ACC00575,Krishna Singh,"House 640340, Block 863, Green Avenue, Mumbai - 400306",+91-9690742583,DEV-Windows-11-160875599052,9585803639@upi,41.104.247.13,870,background,
ACC00576,Reyansh Sharma,"House 382448, Block 292, Green Avenue, Ahmedabad - 380332",+91-9258527571,DEV-Android-13-648539998379,5438883995@upi,32.110.61.5,48,background,
ACC00577,Karan Verma,"House 910892, Block 344, Green Avenue, Delhi - 110342",+91-9795383966,DEV-iOS-17-471963249057,BANKACC-6546763863,80.164.89.211,671,background,
ACC00578,Pooja Patel,"House 875843, Block 841, Ring Road, Bengaluru - 560980",+91-8581038971,DEV-Android-14-133800241078,BANKACC-5940831464,158.92.184.221,79,background,
ACC00579,Diya Chauhan,"House 994347, Block 183, Civil Lines, Jaipur - 302130",+91-9598056693,DEV-Android-14-763809545100,BANKACC-8331996393,196.200.207.253,417,background,
ACC00580,Nikhil Patel,"House 690704, Block 339, Park Street, Bengaluru - 560170",+91-7342590796,DEV-Windows-11-662917679895,BANKACC-9165356116,116.132.168.145,357,background,
ACC00581,Tanvi Chatterjee,"House 605244, Block 684, Green Avenue, Ahmedabad - 380735",+91-8693065393,DEV-iOS-18-754210632388,BANKACC-8473121564,157.93.15.86,679,background,
ACC00582,Pooja Mehta,"House 74693, Block 643, Model Town, Ahmedabad - 380507",+91-9149554231,DEV-iOS-18-814419079883,2817164966@upi,67.85.89.80,369,background,
ACC00583,Myra Pillai,"House 845519, Block 479, Green Avenue, Pune - 411114",+91-7521950820,DEV-iOS-17-242572342102,3233546903@upi,153.87.133.132,712,background,
ACC00584,Diya Pillai,"House 298374, Block 822, Station Road, Jaipur - 302334",+91-8960065960,DEV-iOS-18-186754138722,BANKACC-5613519231,195.225.120.20,179,background,
ACC00585,Ishaan Reddy,"House 332825, Block 612, Ring Road, Ludhiana - 141642",+91-8702123538,DEV-iOS-17-900277916782,BANKACC-2975260862,209.180.25.244,707,background,
ACC00586,Karan Chauhan,"House 863599, Block 100, MG Road, Jaipur - 302960",+91-7753748375,DEV-Android-13-838701439336,BANKACC-5623466869,130.113.141.237,227,background,
ACC00587,Kiara Rao,"House 30667, Block 287, Model Town, Chennai - 600693",+91-9203299222,DEV-Windows-11-398905766480,7439895973@upi,184.31.32.55,176,background,
ACC00588,Riya Rao,"House 289416, Block 576, Park Street, Chennai - 600472",+91-7464816907,DEV-Android-13-530011816136,BANKACC-2587620473,135.5.181.249,253,background,
ACC00589,Reyansh Iyer,"House 223499, Block 494, Green Avenue, Delhi - 110711",+91-9879342161,DEV-iOS-17-137827577288,2422452619@upi,58.189.214.244,77,background,
ACC00590,Vihaan Chauhan,"House 588513, Block 321, Sector 12, Jaipur - 302535",+91-9541957645,DEV-Android-13-799437474465,8567002889@upi,26.114.134.244,55,background,
ACC00591,Reyansh Patel,"House 27315, Block 702, Park Street, Chennai - 600781",+91-9393384195,DEV-iOS-17-893249833918,BANKACC-6611758788,142.147.74.195,121,background,
ACC00592,Varun Chauhan,"House 104798, Block 553, Sector 12, Chennai - 600551",+91-7817666347,DEV-Android-14-635127597371,BANKACC-7994615344,178.202.221.62,264,background,
ACC00593,Myra Bose,"House 9335, Block 139, Green Avenue, Ahmedabad - 380821",+91-7906937984,DEV-iOS-18-252370253817,BANKACC-8355449972,182.164.223.64,42,background,
ACC00594,Vihaan Chauhan,"House 247779, Block 853, Station Road, Kolkata - 700596",+91-7747918539,DEV-Android-14-597395220492,4543941802@upi,54.162.167.245,752,background,
ACC00595,Reyansh Pillai,"House 594322, Block 798, Park Street, Kolkata - 700374",+91-9448290293,DEV-Android-13-337772496911,7006860779@upi,13.135.93.196,587,background,
ACC00596,Meera Iyer,"House 455740, Block 506, Civil Lines, Delhi - 110831",+91-7136757498,DEV-iOS-17-676957926803,BANKACC-1677553896,122.107.170.80,278,background,
ACC00597,Simran Sharma,"House 155596, Block 982, Civil Lines, Mumbai - 400158",+91-7931197246,DEV-Windows-11-316588128008,3578294632@upi,172.88.158.154,719,background,
ACC00598,Ishaan Reddy,"House 46805, Block 737, Sector 12, Pune - 411475",+91-9986126095,DEV-macOS-15-298919974549,BANKACC-4104566486,168.212.40.4,599,background,
ACC00599,Meera Mehta,"House 539230, Block 252, Lake View, Bengaluru - 560611",+91-8009566209,DEV-Windows-11-429572320265,BANKACC-4402135965,10.136.242.242,435,background,
ACC00600,Isha Gupta,"House 687826, Block 682, Hill Road, Hyderabad - 500465",+91-9723798083,DEV-iOS-18-438652669913,BANKACC-8343379558,129.16.219.91,737,background,
ACC00601,Myra Bose,"House 118858, Block 595, Sector 12, Mumbai - 400554",+91-7469255894,DEV-Android-13-548801050085,BANKACC-8687325756,146.96.199.25,771,background,
ACC00602,Diya Kumar,"House 703238, Block 919, MG Road, Ludhiana - 141170",+91-8878258652,DEV-Android-13-152800419099,BANKACC-8409629452,35.131.189.179,853,background,
ACC00603,Aadhya Chauhan,"House 893283, Block 732, Park Street, Chennai - 600642",+91-9635021553,DEV-macOS-15-883977273872,BANKACC-2051126449,34.144.235.53,157,background,
ACC00604,Saanvi Reddy,"House 455984, Block 260, Park Street, Mumbai - 400275",+91-7061992352,DEV-macOS-15-888991520350,3561067623@upi,203.188.56.209,383,background,
ACC00605,Saanvi Bose,"House 5600, Block 750, Green Avenue, Ahmedabad - 380820",+91-9989980402,DEV-iOS-18-449432825510,BANKACC-1864694189,88.80.67.111,452,background,
ACC00606,Varun Chatterjee,"House 545034, Block 55, Lake View, Bengaluru - 560769",+91-7675733691,DEV-Android-13-134402900754,BANKACC-6134346862,30.60.206.28,798,background,
ACC00607,Nikhil Rao,"House 403143, Block 282, Park Street, Jaipur - 302923",+91-8204284644,DEV-Android-14-883023292770,3035763099@upi,109.6.73.150,123,background,
ACC00608,Ananya Bhatt,"House 50346, Block 424, MG Road, Mumbai - 400027",+91-7548919202,DEV-Windows-11-571120107967,BANKACC-4219585078,139.226.17.28,770,background,
ACC00609,Aditya Malhotra,"House 33060, Block 117, Sector 12, Bengaluru - 560660",+91-7249894813,DEV-Android-13-820339328333,BANKACC-3173576069,110.216.88.9,656,background,
ACC00610,Karan Verma,"House 116481, Block 51, Model Town, Mumbai - 400132",+91-8820825852,DEV-macOS-15-437094533129,5837836913@upi,15.5.162.97,126,background,
ACC00611,Priya Joshi,"House 197767, Block 547, Lake View, Ahmedabad - 380269",+91-9505475100,DEV-iOS-17-970068871460,2163259800@upi,218.11.93.238,540,background,
ACC00612,Riya Verma,"House 382655, Block 479, Ring Road, Chennai - 600201",+91-9856060256,DEV-iOS-17-786403772691,2186308633@upi,86.135.220.118,1,background,
ACC00613,Reyansh Verma,"House 364384, Block 133, Model Town, Chennai - 600176",+91-8025098892,DEV-Android-13-386056030360,BANKACC-1048778198,55.241.136.10,105,background,
ACC00614,Vihaan Nair,"House 641189, Block 311, Green Avenue, Pune - 411293",+91-7790334782,DEV-Android-14-322218314314,2714677542@upi,213.221.46.42,401,background,
ACC00615,Karan Malhotra,"House 156709, Block 781, MG Road, Ahmedabad - 380463",+91-8920433901,DEV-iOS-18-685146602689,3937222114@upi,172.187.234.207,660,background,
ACC00616,Nikhil Patel,"House 720961, Block 200, Station Road, Delhi - 110933",+91-7849085925,DEV-iOS-17-187327324479,BANKACC-1388268847,101.68.1.77,838,background,
ACC00617,Arjun Pillai,"House 561846, Block 920, Station Road, Mumbai - 400196",+91-8711535104,DEV-macOS-15-687142120548,BANKACC-5141840526,134.247.88.3,628,background,
ACC00618,Isha Chauhan,"House 424757, Block 561, Station Road, Pune - 411784",+91-8284280525,DEV-iOS-17-991562296030,BANKACC-4232660042,157.247.94.252,388,background,
ACC00619,Aarav Sharma,"House 527816, Block 387, Lake View, Ludhiana - 141616",+91-8981671689,DEV-Android-14-755230817239,3362852940@upi,160.180.158.198,550,background,
ACC00620,Vivaan Patel,"House 136073, Block 877, Park Street, Delhi - 110535",+91-8457879255,DEV-Android-13-474034777841,2338429545@upi,175.249.117.245,890,background,
ACC00621,Vivaan Mehta,"House 498323, Block 310, Sector 12, Hyderabad - 500491",+91-7557935965,DEV-Android-13-709619166202,3609159653@upi,88.235.8.37,761,background,
ACC00622,Myra Sharma,"House 749982, Block 345, Station Road, Hyderabad - 500630",+91-8796091261,DEV-Android-14-239859699608,BANKACC-7260559253,119.96.49.137,393,background,
ACC00623,Saanvi Chatterjee,"House 215979, Block 276, Sector 12, Ludhiana - 141046",+91-7437760969,DEV-iOS-18-202088360229,BANKACC-3804391493,108.58.115.119,390,background,
ACC00624,Aadhya Bhatt,"House 489935, Block 962, Lake View, Ludhiana - 141819",+91-7676949457,DEV-iOS-17-167580442569,BANKACC-7018298983,94.21.213.126,509,background,
ACC00625,Yash Rao,"House 177267, Block 426, MG Road, Mumbai - 400167",+91-9374922850,DEV-Android-14-182052581979,9671692275@upi,209.90.157.61,341,background,
ACC00626,Sai Patel,"House 204720, Block 463, Civil Lines, Bengaluru - 560313",+91-8071036551,DEV-macOS-15-927799673825,BANKACC-1996661262,145.242.122.181,221,background,
ACC00627,Aditya Agarwal,"House 138403, Block 658, MG Road, Hyderabad - 500450",+91-9113274837,DEV-iOS-17-854528398841,8209685192@upi,17.119.9.43,26,background,
ACC00628,Pooja Bose,"House 221291, Block 616, Sector 12, Mumbai - 400818",+91-7077416245,DEV-Android-13-754433646554,BANKACC-6907754112,47.48.191.107,54,background,
ACC00629,Diya Kumar,"House 268421, Block 756, Station Road, Kolkata - 700459",+91-7259999734,DEV-macOS-15-604655907692,BANKACC-9716993297,113.68.85.95,801,background,
ACC00630,Myra Singh,"House 928527, Block 855, Hill Road, Ludhiana - 141947",+91-9972967877,DEV-Android-13-816414752881,6799361752@upi,179.194.71.110,868,background,
ACC00631,Pooja Kapoor,"House 499575, Block 843, Sector 12, Ludhiana - 141603",+91-7485440479,DEV-Windows-11-179980447762,8637539465@upi,154.17.89.9,638,background,
ACC00632,Simran Malhotra,"House 845948, Block 42, Hill Road, Pune - 411886",+91-7458022503,DEV-Windows-11-555247986900,7358407466@upi,118.224.124.163,540,background,
ACC00633,Dev Kapoor,"House 378506, Block 736, Lake View, Delhi - 110277",+91-7329664777,DEV-iOS-18-265858356011,BANKACC-6211395584,188.66.102.18,225,background,
ACC00634,Aadhya Chatterjee,"House 957611, Block 268, Sector 12, Mumbai - 400464",+91-8408486051,DEV-Windows-11-441142363748,4032529583@upi,95.117.38.148,642,background,
ACC00635,Myra Agarwal,"House 905591, Block 93, Lake View, Ludhiana - 141333",+91-8355347077,DEV-Android-14-674131374640,BANKACC-7543455832,212.128.126.188,620,background,
ACC00636,Meera Kumar,"House 919268, Block 103, Green Avenue, Kolkata - 700391",+91-8299580349,DEV-Android-14-549893498256,9484881333@upi,73.26.129.212,425,background,
ACC00637,Priya Iyer,"House 639406, Block 919, Sector 12, Bengaluru - 560431",+91-7387195024,DEV-macOS-15-423111548929,BANKACC-2851003509,97.97.141.31,632,background,
ACC00638,Aadhya Agarwal,"House 51608, Block 312, Hill Road, Delhi - 110321",+91-9111385895,DEV-Android-14-284027279512,8881531764@upi,66.64.74.208,417,background,
ACC00639,Myra Singh,"House 871989, Block 365, Model Town, Bengaluru - 560431",+91-9259265041,DEV-Android-14-889667044921,BANKACC-2155403476,62.234.248.100,182,background,
ACC00640,Saanvi Gupta,"House 626020, Block 984, Station Road, Chennai - 600197",+91-7400043944,DEV-iOS-18-783086704499,2399613408@upi,177.5.142.137,732,background,
ACC00641,Tanvi Malhotra,"House 207682, Block 107, MG Road, Pune - 411082",+91-8573823667,DEV-Android-14-751818318153,BANKACC-2878799400,214.116.165.33,191,background,
ACC00642,Saanvi Sharma,"House 758553, Block 526, Civil Lines, Pune - 411487",+91-9840256838,DEV-iOS-18-241734582077,2826026153@upi,100.30.223.156,622,background,
ACC00643,Vihaan Iyer,"House 527820, Block 694, Model Town, Kolkata - 700412",+91-9348433366,DEV-Android-13-120266957795,4554966791@upi,26.33.119.235,123,background,
ACC00644,Meera Chatterjee,"House 441622, Block 317, Park Street, Chennai - 600592",+91-9749856870,DEV-iOS-18-449681977410,3827777377@upi,113.222.217.62,517,background,
ACC00645,Nikhil Bose,"House 910884, Block 627, Lake View, Kolkata - 700800",+91-9438386711,DEV-Android-14-237810800321,5217780306@upi,154.2.174.93,684,background,
ACC00646,Vihaan Nair,"House 284650, Block 922, Civil Lines, Mumbai - 400439",+91-7820633838,DEV-Windows-11-772057401291,BANKACC-7514197889,105.206.130.24,641,background,
ACC00647,Meera Kapoor,"House 738842, Block 332, Green Avenue, Bengaluru - 560702",+91-7799713803,DEV-iOS-18-869780501086,7623818055@upi,56.157.243.199,779,background,
ACC00648,Siddharth Chatterjee,"House 607207, Block 764, Hill Road, Mumbai - 400680",+91-8705261813,DEV-Android-13-140887679300,BANKACC-4812654928,176.123.62.107,313,background,
ACC00649,Karan Kumar,"House 465247, Block 990, Lake View, Mumbai - 400792",+91-9204710389,DEV-macOS-15-899653390109,BANKACC-6931533094,57.117.5.69,892,background,
ACC00650,Ananya Nair,"House 664794, Block 332, Lake View, Kolkata - 700579",+91-7481339247,DEV-macOS-15-111021099211,BANKACC-5248338602,99.46.95.60,528,background,
ACC00651,Karan Bhatt,"House 326989, Block 264, Sector 12, Mumbai - 400532",+91-9632292710,DEV-Windows-11-136659938324,BANKACC-1419822138,210.173.150.225,518,background,
ACC00652,Nikhil Kumar,"House 148443, Block 779, Park Street, Mumbai - 400205",+91-9256228405,DEV-Android-13-522500614358,BANKACC-6861177358,163.192.53.87,274,background,
ACC00653,Vivaan Chauhan,"House 448670, Block 357, MG Road, Delhi - 110902",+91-7658719037,DEV-iOS-17-999540463864,1237562639@upi,68.3.130.59,76,background,
ACC00654,Ishaan Nair,"House 992382, Block 307, Green Avenue, Hyderabad - 500767",+91-7151955118,DEV-iOS-17-254473761365,6283588719@upi,28.8.128.235,668,background,
ACC00655,Ishaan Agarwal,"House 246682, Block 155, Hill Road, Bengaluru - 560716",+91-8553970111,DEV-Android-14-861207254291,BANKACC-6035584396,8.10.184.240,252,background,
ACC00656,Ishaan Agarwal,"House 240285, Block 85, Lake View, Pune - 411924",+91-7235682264,DEV-Android-13-442886125511,2301268285@upi,190.148.223.168,207,background,
ACC00657,Vihaan Bose,"House 352734, Block 110, Park Street, Hyderabad - 500528",+91-9832863813,DEV-iOS-17-721298135219,BANKACC-5515443251,128.158.157.191,808,background,
ACC00658,Ishaan Pillai,"House 532480, Block 897, Model Town, Mumbai - 400267",+91-8819142196,DEV-iOS-17-662287609116,7818529400@upi,99.105.247.4,863,background,
ACC00659,Ananya Patel,"House 601758, Block 610, Green Avenue, Ludhiana - 141239",+91-7534140929,DEV-iOS-17-331574288491,BANKACC-9700638171,1.216.220.84,462,background,
ACC00660,Karan Nair,"House 692974, Block 407, Civil Lines, Ahmedabad - 380307",+91-9409998820,DEV-macOS-15-414174346740,BANKACC-3406442398,55.102.23.21,355,background,
ACC00661,Priya Sharma,"House 114396, Block 997, Ring Road, Jaipur - 302378",+91-7479584197,DEV-Windows-11-195044311781,BANKACC-2990030533,193.139.27.78,10,background,
ACC00662,Kiara Singh,"House 256617, Block 424, Sector 12, Hyderabad - 500165",+91-7334826363,DEV-macOS-15-212846265162,8664845520@upi,92.239.62.5,241,background,
ACC00663,Neha Patel,"House 273340, Block 249, MG Road, Pune - 411014",+91-8283665579,DEV-Android-13-918813055445,BANKACC-6247128395,143.94.51.96,630,background,
ACC00664,Isha Pillai,"House 60464, Block 626, Lake View, Kolkata - 700648",+91-8738130155,DEV-Windows-11-336622664915,7322046157@upi,28.83.202.14,348,background,
ACC00665,Isha Sharma,"House 818253, Block 593, Ring Road, Ahmedabad - 380748",+91-8017076229,DEV-iOS-18-189959247290,1231333944@upi,16.239.233.44,280,background,
ACC00666,Nikhil Pillai,"House 989234, Block 629, Model Town, Chennai - 600501",+91-8575236192,DEV-iOS-18-439225433609,9629122504@upi,134.138.200.64,382,background,
ACC00667,Saanvi Iyer,"House 883530, Block 326, Park Street, Ahmedabad - 380824",+91-9548694141,DEV-Android-14-744066312197,BANKACC-5292968654,179.19.49.225,760,background,
ACC00668,Aarav Reddy,"House 320680, Block 638, Sector 12, Delhi - 110480",+91-8305267744,DEV-Windows-11-223478027535,9025316300@upi,97.165.9.26,412,background,
ACC00669,Neha Pillai,"House 887710, Block 493, Sector 12, Bengaluru - 560039",+91-9473358874,DEV-Android-14-417528492604,8973776016@upi,210.90.142.116,428,background,
ACC00670,Neha Bose,"House 58790, Block 193, Lake View, Ahmedabad - 380881",+91-9454343187,DEV-iOS-17-351495975447,BANKACC-2108445272,77.126.184.145,501,background,
ACC00671,Meera Kapoor,"House 623005, Block 480, Hill Road, Delhi - 110059",+91-7367140779,DEV-iOS-17-544742938829,5784221898@upi,38.148.154.109,142,background,
ACC00672,Arjun Malhotra,"House 856348, Block 882, Station Road, Kolkata - 700079",+91-8890913453,DEV-iOS-18-855253788023,BANKACC-8565187900,165.133.159.92,405,background,
ACC00673,Simran Reddy,"House 379030, Block 392, Civil Lines, Mumbai - 400070",+91-7387939163,DEV-iOS-17-450500416481,3476176797@upi,8.36.191.19,520,background,
ACC00674,Isha Patel,"House 542687, Block 760, Lake View, Chennai - 600210",+91-9388151612,DEV-Android-13-979305731213,6371542340@upi,4.55.202.100,299,background,
